5,1.75E+15,1.75E+15,55704,1024
6,1.75E+15,1.75E+15,57138,1024
7,1.75E+15,1.75E+15,58512,1024
8,1.75E+15,1.75E+15,60005,1024
0,1.75E+15,1.75E+15,64798,1024
1,1.75E+15,1.75E+15,65553,1024
2,1.75E+15,1.75E+15,66497,1024
3,1.75E+15,1.75E+15,67064,1024
4,1.75E+15,1.75E+15,68211,1024
5,1.75E+15,1.75E+15,69297,1024
6,1.75E+15,1.75E+15,70350,1024
7,1.75E+15,1.75E+15,71366,1024
0,1.75E+15,1.75E+15,75767,1024
1,1.75E+15,1.75E+15,76932,1024
2,1.75E+15,1.75E+15,78271,1024
3,1.75E+15,1.75E+15,80305,1024
4,1.75E+15,1.75E+15,82299,1024
5,1.75E+15,1.75E+15,83785,1024
6,1.75E+15,1.75E+15,85162,1024
7,1.75E+15,1.75E+15,86490,1024
8,1.75E+15,1.75E+15,87637,1024
9,1.75E+15,1.75E+15,89250,1024
0,1.75E+15,1.75E+15,93952,1024
1,1.75E+15,1.75E+15,94868,1024
2,1.75E+15,1.75E+15,96173,1024
3,1.75E+15,1.75E+15,97412,1024
4,1.75E+15,1.75E+15,98635,1024
5,1.75E+15,1.75E+15,99723,1024
6,1.75E+15,1.75E+15,102878,1024
7,1.75E+15,1.75E+15,104157,1024
8,1.75E+15,1.75E+15,105241,1024
9,1.75E+15,1.75E+15,106256,1024
0,1.75E+15,1.75E+15,110849,1024
1,1.75E+15,1.75E+15,111801,1024
2,1.75E+15,1.75E+15,113861,1024
3,1.75E+15,1.75E+15,115054,1024
4,1.75E+15,1.75E+15,116071,1024
5,1.75E+15,1.75E+15,117309,1024
7,1.75E+15,1.75E+15,119250,1024
0,1.75E+15,1.75E+15,124114,1024
1,1.75E+15,1.75E+15,124457,1024
2,1.75E+15,1.75E+15,125705,1024
3,1.75E+15,1.75E+15,126726,1024
4,1.75E+15,1.75E+15,127913,1024
5,1.75E+15,1.75E+15,129102,1024
6,1.75E+15,1.75E+15,130254,1024
10,1.75E+15,1.75E+15,131951,1024
0,1.75E+15,1.75E+15,134148,1024
1,1.75E+15,1.75E+15,135235,1024
10,1.75E+15,1.75E+15,136688,1024
9,1.75E+15,1.75E+15,138356,1024
2,1.75E+15,1.75E+15,140702,1024
8,1.75E+15,1.75E+15,143038,1024
11,1.75E+15,1.75E+15,144664,1024
10,1.75E+15,1.75E+15,145909,1024
11,1.75E+15,1.75E+15,147188,1024
8,1.75E+15,1.75E+15,148673,1024
7,1.75E+15,1.75E+15,149983,1024
3,1.75E+15,1.75E+15,151047,1024
6,1.75E+15,1.75E+15,153180,1024
9,1.75E+15,1.75E+15,153761,1024
12,1.75E+15,1.75E+15,155018,1024
12,1.75E+15,1.75E+15,156796,1024
11,1.75E+15,1.75E+15,158452,1024
8,1.75E+15,1.75E+15,160276,1024
13,1.75E+15,1.75E+15,161565,1024
4,1.75E+15,1.75E+15,162865,1024
9,1.75E+15,1.75E+15,164621,1024
13,1.75E+15,1.75E+15,165854,1024
10,1.75E+15,1.75E+15,167262,1024
0,1.75E+15,1.75E+15,206852,1024
1,1.75E+15,1.75E+15,221736,1024
2,1.75E+15,1.75E+15,238457,1024
3,1.75E+15,1.75E+15,243104,1024
4,1.75E+15,1.75E+15,245153,1024
7,1.75E+15,1.75E+15,248410,1024
5,1.75E+15,1.75E+15,248237,1024
6,1.75E+15,1.75E+15,249849,1024
7,1.75E+15,1.75E+15,251254,1024
8,1.75E+15,1.75E+15,254839,1024
8,1.75E+15,1.75E+15,254696,1024
9,1.75E+15,1.75E+15,257793,1024
10,1.75E+15,1.75E+15,262031,1024
10,1.75E+15,1.75E+15,261338,1024
9,1.75E+15,1.75E+15,265597,1024
11,1.75E+15,1.75E+15,265151,1024
11,1.75E+15,1.75E+15,269557,1024
12,1.75E+15,1.75E+15,268040,1024
13,1.75E+15,1.75E+15,269940,1024
14,1.75E+15,1.75E+15,271622,1024
15,1.75E+15,1.75E+15,273044,1024
14,1.75E+15,1.75E+15,279389,1024
10,1.75E+15,1.75E+15,281028,1024
12,1.75E+15,1.75E+15,282818,1024
15,1.75E+15,1.75E+15,285017,1024
16,1.75E+15,1.75E+15,282180,1024
11,1.75E+15,1.75E+15,287456,1024
17,1.75E+15,1.75E+15,285648,1024
18,1.75E+15,1.75E+15,286959,1024
19,1.75E+15,1.75E+15,288253,1024
13,1.75E+15,1.75E+15,293250,1024
12,1.75E+15,1.75E+15,293655,1024
13,1.75E+15,1.75E+15,295626,1024
14,1.75E+15,1.75E+15,297843,1024
16,1.75E+15,1.75E+15,300022,1024
17,1.75E+15,1.75E+15,301942,1024
14,1.75E+15,1.75E+15,305237,1024
20,1.75E+15,1.75E+15,303711,1024
21,1.75E+15,1.75E+15,305270,1024
22,1.75E+15,1.75E+15,306690,1024
15,1.75E+15,1.75E+15,311612,1024
23,1.75E+15,1.75E+15,309154,1024
24,1.75E+15,1.75E+15,311166,1024
25,1.75E+15,1.75E+15,312257,1024
16,1.75E+15,1.75E+15,319182,1024
26,1.75E+15,1.75E+15,316202,1024
18,1.75E+15,1.75E+15,321768,1024
27,1.75E+15,1.75E+15,319266,1024
28,1.75E+15,1.75E+15,320705,1024
17,1.75E+15,1.75E+15,327698,1024
18,1.75E+15,1.75E+15,329111,1024
19,1.75E+15,1.75E+15,330149,1024
29,1.75E+15,1.75E+15,327437,1024
19,1.75E+15,1.75E+15,331977,1024
30,1.75E+15,1.75E+15,331927,1024
31,1.75E+15,1.75E+15,333327,1024
32,1.75E+15,1.75E+15,335460,1024
20,1.75E+15,1.75E+15,340710,1024
33,1.75E+15,1.75E+15,339174,1024
34,1.75E+15,1.75E+15,340658,1024
12,1.75E+15,1.75E+15,353010,1024
35,1.75E+15,1.75E+15,345090,1024
21,1.75E+15,1.75E+15,350479,1024
36,1.75E+15,1.75E+15,349138,1024
37,1.75E+15,1.75E+15,350753,1024
13,1.75E+15,1.75E+15,362995,1024
38,1.75E+15,1.75E+15,353682,1024
20,1.75E+15,1.75E+15,361655,1024
22,1.75E+15,1.75E+15,361087,1024
39,1.75E+15,1.75E+15,360137,1024
40,1.75E+15,1.75E+15,361777,1024
14,1.75E+15,1.75E+15,374905,1024
41,1.75E+15,1.75E+15,366718,1024
21,1.75E+15,1.75E+15,375339,1024
22,1.75E+15,1.75E+15,376774,1024
23,1.75E+15,1.75E+15,378170,1024
24,1.75E+15,1.75E+15,379670,1024
23,1.75E+15,1.75E+15,381906,1024
42,1.75E+15,1.75E+15,379019,1024
15,1.75E+15,1.75E+15,392802,1024
24,1.75E+15,1.75E+15,386850,1024
16,1.75E+15,1.75E+15,396725,1024
15,1.75E+15,1.75E+15,394867,1024
16,1.75E+15,1.75E+15,396364,1024
17,1.75E+15,1.75E+15,398409,1024
25,1.75E+15,1.75E+15,397913,1024
17,1.75E+15,1.75E+15,407135,1024
26,1.75E+15,1.75E+15,403105,1024
18,1.75E+15,1.75E+15,411892,1024
27,1.75E+15,1.75E+15,407453,1024
25,1.75E+15,1.75E+15,412238,1024
19,1.75E+15,1.75E+15,418328,1024
28,1.75E+15,1.75E+15,413168,1024
26,1.75E+15,1.75E+15,417927,1024
18,1.75E+15,1.75E+15,420346,1024
20,1.75E+15,1.75E+15,425768,1024
27,1.75E+15,1.75E+15,422538,1024
29,1.75E+15,1.75E+15,422182,1024
19,1.75E+15,1.75E+15,426786,1024
28,1.75E+15,1.75E+15,426605,1024
21,1.75E+15,1.75E+15,433695,1024
30,1.75E+15,1.75E+15,428412,1024
11,1.75E+15,1.75E+15,607576,1024
12,1.75E+15,1.75E+15,609972,1024
13,1.75E+15,1.75E+15,611547,1024
14,1.75E+15,1.75E+15,612690,1024
15,1.75E+15,1.75E+15,614511,1024
29,1.75E+15,1.75E+15,610317,1024
16,1.75E+15,1.75E+15,619075,1024
30,1.75E+15,1.75E+15,613464,1024
17,1.75E+15,1.75E+15,622355,1024
31,1.75E+15,1.75E+15,616540,1024
18,1.75E+15,1.75E+15,625195,1024
32,1.75E+15,1.75E+15,619455,1024
19,1.75E+15,1.75E+15,628135,1024
33,1.75E+15,1.75E+15,622079,1024
20,1.75E+15,1.75E+15,630763,1024
34,1.75E+15,1.75E+15,624803,1024
21,1.75E+15,1.75E+15,633837,1024
35,1.75E+15,1.75E+15,625690,1024
22,1.75E+15,1.75E+15,638954,1024
36,1.75E+15,1.75E+15,629893,1024
37,1.75E+15,1.75E+15,630768,1024
23,1.75E+15,1.75E+15,644445,1024
38,1.75E+15,1.75E+15,633231,1024
24,1.75E+15,1.75E+15,647266,1024
25,1.75E+15,1.75E+15,648610,1024
26,1.75E+15,1.75E+15,650971,1024
27,1.75E+15,1.75E+15,652307,1024
39,1.75E+15,1.75E+15,642031,1024
28,1.75E+15,1.75E+15,655021,1024
40,1.75E+15,1.75E+15,644446,1024
29,1.75E+15,1.75E+15,657884,1024
30,1.75E+15,1.75E+15,659089,1024
31,1.75E+15,1.75E+15,660188,1024
32,1.75E+15,1.75E+15,661641,1024
41,1.75E+15,1.75E+15,651677,1024
33,1.75E+15,1.75E+15,664270,1024
42,1.75E+15,1.75E+15,654217,1024
34,1.75E+15,1.75E+15,667156,1024
43,1.75E+15,1.75E+15,657693,1024
35,1.75E+15,1.75E+15,669170,1024
36,1.75E+15,1.75E+15,670097,1024
44,1.75E+15,1.75E+15,661301,1024
37,1.75E+15,1.75E+15,672254,1024
45,1.75E+15,1.75E+15,664095,1024
38,1.75E+15,1.75E+15,884134,1024
39,1.75E+15,1.75E+15,886896,1024
46,1.75E+15,1.75E+15,878747,1024
40,1.75E+15,1.75E+15,890050,1024
47,1.75E+15,1.75E+15,881940,1024
41,1.75E+15,1.75E+15,892680,1024
48,1.75E+15,1.75E+15,884888,1024
42,1.75E+15,1.75E+15,896057,1024
49,1.75E+15,1.75E+15,887880,1024
43,1.75E+15,1.75E+15,898362,1024
50,1.75E+15,1.75E+15,890253,1024
44,1.75E+15,1.75E+15,900947,1024
51,1.75E+15,1.75E+15,893065,1024
45,1.75E+15,1.75E+15,902383,1024
52,1.75E+15,1.75E+15,895875,1024
46,1.75E+15,1.75E+15,904177,1024
53,1.75E+15,1.75E+15,898163,1024
47,1.75E+15,1.75E+15,906821,1024
54,1.75E+15,1.75E+15,901760,1024
48,1.75E+15,1.75E+15,909530,1024
55,1.75E+15,1.75E+15,904562,1024
49,1.75E+15,1.75E+15,912348,1024
56,1.75E+15,1.75E+15,907093,1024
50,1.75E+15,1.75E+15,915696,1024
57,1.75E+15,1.75E+15,906816,1024
51,1.75E+15,1.75E+15,918244,1024
58,1.75E+15,1.75E+15,909420,1024
52,1.75E+15,1.75E+15,921652,1024
59,1.75E+15,1.75E+15,912631,1024
53,1.75E+15,1.75E+15,924380,1024
60,1.75E+15,1.75E+15,915794,1024
54,1.75E+15,1.75E+15,926938,1024
61,1.75E+15,1.75E+15,918603,1024
55,1.75E+15,1.75E+15,929609,1024
62,1.75E+15,1.75E+15,921676,1024
56,1.75E+15,1.75E+15,932652,1024
63,1.75E+15,1.75E+15,924797,1024
57,1.75E+15,1.75E+15,936196,1024
64,1.75E+15,1.75E+15,928455,1024
58,1.75E+15,1.75E+15,939308,1024
65,1.75E+15,1.75E+15,931056,1024
59,1.75E+15,1.75E+15,941768,1024
66,1.75E+15,1.75E+15,933816,1024
67,1.75E+15,1.75E+15,1143635,1024
68,1.75E+15,1.75E+15,1145809,1024
60,1.75E+15,1.75E+15,1159385,1024
69,1.75E+15,1.75E+15,1150229,1024
70,1.75E+15,1.75E+15,1152478,1024
61,1.75E+15,1.75E+15,1167329,1024
62,1.75E+15,1.75E+15,1169641,1024
71,1.75E+15,1.75E+15,1158512,1024
63,1.75E+15,1.75E+15,1171625,1024
72,1.75E+15,1.75E+15,1161137,1024
64,1.75E+15,1.75E+15,1173783,1024
73,1.75E+15,1.75E+15,1163503,1024
65,1.75E+15,1.75E+15,1175816,1024
74,1.75E+15,1.75E+15,1165766,1024
66,1.75E+15,1.75E+15,1177268,1024
75,1.75E+15,1.75E+15,1168860,1024
67,1.75E+15,1.75E+15,1180704,1024
76,1.75E+15,1.75E+15,1173140,1024
68,1.75E+15,1.75E+15,1184036,1024
77,1.75E+15,1.75E+15,1175966,1024
69,1.75E+15,1.75E+15,1187880,1024
78,1.75E+15,1.75E+15,1179732,1024
70,1.75E+15,1.75E+15,1191177,1024
79,1.75E+15,1.75E+15,1182064,1024
71,1.75E+15,1.75E+15,1194189,1024
80,1.75E+15,1.75E+15,1185390,1024
72,1.75E+15,1.75E+15,1197325,1024
81,1.75E+15,1.75E+15,1188623,1024
73,1.75E+15,1.75E+15,1201757,1024
82,1.75E+15,1.75E+15,1192369,1024
74,1.75E+15,1.75E+15,1204722,1024
83,1.75E+15,1.75E+15,1195413,1024
75,1.75E+15,1.75E+15,1207560,1024
84,1.75E+15,1.75E+15,1198370,1024
76,1.75E+15,1.75E+15,1210982,1024
85,1.75E+15,1.75E+15,1201697,1024
77,1.75E+15,1.75E+15,1214774,1024
86,1.75E+15,1.75E+15,1205807,1024
78,1.75E+15,1.75E+15,1218114,1024
87,1.75E+15,1.75E+15,1209342,1024
79,1.75E+15,1.75E+15,1221796,1024
88,1.75E+15,1.75E+15,1212268,1024
80,1.75E+15,1.75E+15,1225064,1024
31,1.75E+15,1.75E+15,1245339,1024
32,1.75E+15,1.75E+15,1246765,1024
33,1.75E+15,1.75E+15,1247822,1024
34,1.75E+15,1.75E+15,1249527,1024
35,1.75E+15,1.75E+15,1250679,1024
36,1.75E+15,1.75E+15,1252036,1024
37,1.75E+15,1.75E+15,1253326,1024
38,1.75E+15,1.75E+15,1254405,1024
39,1.75E+15,1.75E+15,1255708,1024
40,1.75E+15,1.75E+15,1257041,1024
41,1.75E+15,1.75E+15,1258620,1024
14,1.75E+15,1.75E+15,1275271,1024
42,1.75E+15,1.75E+15,1263789,1024
15,1.75E+15,1.75E+15,1278242,1024
16,1.75E+15,1.75E+15,1279815,1024
43,1.75E+15,1.75E+15,1479483,1024
44,1.75E+15,1.75E+15,1481042,1024
45,1.75E+15,1.75E+15,1482504,1024
46,1.75E+15,1.75E+15,1482719,1024
47,1.75E+15,1.75E+15,1484009,1024
48,1.75E+15,1.75E+15,1485184,1024
43,1.75E+15,1.75E+15,1491489,1024
49,1.75E+15,1.75E+15,1488723,1024
44,1.75E+15,1.75E+15,1495183,1024
50,1.75E+15,1.75E+15,1491214,1024
45,1.75E+15,1.75E+15,1497621,1024
51,1.75E+15,1.75E+15,1494296,1024
46,1.75E+15,1.75E+15,1500734,1024
52,1.75E+15,1.75E+15,1496865,1024
47,1.75E+15,1.75E+15,1503415,1024
53,1.75E+15,1.75E+15,1499703,1024
48,1.75E+15,1.75E+15,1505942,1024
54,1.75E+15,1.75E+15,1502668,1024
49,1.75E+15,1.75E+15,1509510,1024
55,1.75E+15,1.75E+15,1506138,1024
50,1.75E+15,1.75E+15,1512404,1024
56,1.75E+15,1.75E+15,1509080,1024
51,1.75E+15,1.75E+15,1515393,1024
57,1.75E+15,1.75E+15,1507401,1024
52,1.75E+15,1.75E+15,1517866,1024
58,1.75E+15,1.75E+15,1509836,1024
53,1.75E+15,1.75E+15,1520632,1024
59,1.75E+15,1.75E+15,1512710,1024
54,1.75E+15,1.75E+15,1523696,1024
60,1.75E+15,1.75E+15,1515510,1024
55,1.75E+15,1.75E+15,1526402,1024
22,1.75E+15,1.75E+15,1540566,1024
61,1.75E+15,1.75E+15,1519858,1024
56,1.75E+15,1.75E+15,1529321,1024
23,1.75E+15,1.75E+15,1544648,1024
62,1.75E+15,1.75E+15,1524103,1024
57,1.75E+15,1.75E+15,1533283,1024
24,1.75E+15,1.75E+15,1549143,1024
25,1.75E+15,1.75E+15,1549675,1024
63,1.75E+15,1.75E+15,1530222,1024
26,1.75E+15,1.75E+15,1553500,1024
58,1.75E+15,1.75E+15,1539865,1024
27,1.75E+15,1.75E+15,1555982,1024
28,1.75E+15,1.75E+15,1557081,1024
29,1.75E+15,1.75E+15,1558316,1024
64,1.75E+15,1.75E+15,1539869,1024
30,1.75E+15,1.75E+15,1562199,1024
59,1.75E+15,1.75E+15,1760744,1024
60,1.75E+15,1.75E+15,1762954,1024
61,1.75E+15,1.75E+15,1763619,1024
62,1.75E+15,1.75E+15,1765094,1024
63,1.75E+15,1.75E+15,1766742,1024
64,1.75E+15,1.75E+15,1768058,1024
65,1.75E+15,1.75E+15,1769151,1024
66,1.75E+15,1.75E+15,1770103,1024
67,1.75E+15,1.75E+15,1772222,1024
68,1.75E+15,1.75E+15,1773297,1024
69,1.75E+15,1.75E+15,1774554,1024
20,1.75E+15,1.75E+15,1794881,1024
70,1.75E+15,1.75E+15,1777441,1024
17,1.75E+15,1.75E+15,1804481,1024
21,1.75E+15,1.75E+15,1800751,1024
71,1.75E+15,1.75E+15,1783187,1024
18,1.75E+15,1.75E+15,1809431,1024
22,1.75E+15,1.75E+15,1804456,1024
72,1.75E+15,1.75E+15,1786916,1024
19,1.75E+15,1.75E+15,1813308,1024
23,1.75E+15,1.75E+15,1807642,1024
73,1.75E+15,1.75E+15,1790261,1024
20,1.75E+15,1.75E+15,1817190,1024
74,1.75E+15,1.75E+15,1793448,1024
24,1.75E+15,1.75E+15,1813857,1024
21,1.75E+15,1.75E+15,1822407,1024
75,1.75E+15,1.75E+15,1798554,1024
25,1.75E+15,1.75E+15,1818268,1024
22,1.75E+15,1.75E+15,1826414,1024
31,1.75E+15,1.75E+15,1823151,1024
26,1.75E+15,1.75E+15,1821665,1024
76,1.75E+15,1.75E+15,1804857,1024
23,1.75E+15,1.75E+15,1832023,1024
27,1.75E+15,1.75E+15,1826851,1024
32,1.75E+15,1.75E+15,1831538,1024
77,1.75E+15,1.75E+15,1812439,1024
24,1.75E+15,1.75E+15,1839501,1024
28,1.75E+15,1.75E+15,1834016,1024
33,1.75E+15,1.75E+15,1837361,1024
78,1.75E+15,1.75E+15,1818888,1024
25,1.75E+15,1.75E+15,1845521,1024
29,1.75E+15,1.75E+15,1839482,1024
79,1.75E+15,1.75E+15,1822966,1024
80,1.75E+15,1.75E+15,2035057,1024
81,1.75E+15,1.75E+15,2036701,1024
82,1.75E+15,1.75E+15,2037922,1024
83,1.75E+15,1.75E+15,2039242,1024
84,1.75E+15,1.75E+15,2041476,1024
85,1.75E+15,1.75E+15,2043262,1024
86,1.75E+15,1.75E+15,2044569,1024
87,1.75E+15,1.75E+15,2045814,1024
88,1.75E+15,1.75E+15,2046917,1024
89,1.75E+15,1.75E+15,2045203,1024
90,1.75E+15,1.75E+15,2046175,1024
91,1.75E+15,1.75E+15,2047150,1024
92,1.75E+15,1.75E+15,2048467,1024
34,1.75E+15,1.75E+15,2077371,1024
93,1.75E+15,1.75E+15,2051343,1024
94,1.75E+15,1.75E+15,2052657,1024
35,1.75E+15,1.75E+15,2082268,1024
95,1.75E+15,1.75E+15,2055670,1024
36,1.75E+15,1.75E+15,2085087,1024
96,1.75E+15,1.75E+15,2057159,1024
37,1.75E+15,1.75E+15,2088498,1024
97,1.75E+15,1.75E+15,2059904,1024
38,1.75E+15,1.75E+15,2091249,1024
98,1.75E+15,1.75E+15,2062311,1024
39,1.75E+15,1.75E+15,2095918,1024
99,1.75E+15,1.75E+15,2072999,1024
26,1.75E+15,1.75E+15,2113306,1024
40,1.75E+15,1.75E+15,2108748,1024
41,1.75E+15,1.75E+15,2112923,1024
42,1.75E+15,1.75E+15,2115208,1024
27,1.75E+15,1.75E+15,2123918,1024
43,1.75E+15,1.75E+15,2118367,1024
28,1.75E+15,1.75E+15,2126490,1024
44,1.75E+15,1.75E+15,2121595,1024
29,1.75E+15,1.75E+15,2130006,1024
45,1.75E+15,1.75E+15,2125005,1024
30,1.75E+15,1.75E+15,2133936,1024
46,1.75E+15,1.75E+15,2128842,1024
31,1.75E+15,1.75E+15,2137192,1024
32,1.75E+15,1.75E+15,2138526,1024
33,1.75E+15,1.75E+15,2139472,1024
34,1.75E+15,1.75E+15,2140285,1024
47,1.75E+15,1.75E+15,2135235,1024
35,1.75E+15,1.75E+15,2142704,1024
48,1.75E+15,1.75E+15,2134646,1024
36,1.75E+15,1.75E+15,2145318,1024
37,1.75E+15,1.75E+15,2146749,1024
38,1.75E+15,1.75E+15,2148272,1024
39,1.75E+15,1.75E+15,2149624,1024
65,1.75E+15,1.75E+15,2189862,1024
89,1.75E+15,1.75E+15,2177599,1024
66,1.75E+15,1.75E+15,2192818,1024
90,1.75E+15,1.75E+15,2180431,1024
67,1.75E+15,1.75E+15,2195608,1024
81,1.75E+15,1.75E+15,2195049,1024
91,1.75E+15,1.75E+15,2184167,1024
68,1.75E+15,1.75E+15,2199472,1024
82,1.75E+15,1.75E+15,2197159,1024
92,1.75E+15,1.75E+15,2187717,1024
69,1.75E+15,1.75E+15,2202995,1024
83,1.75E+15,1.75E+15,2200651,1024
93,1.75E+15,1.75E+15,2191522,1024
70,1.75E+15,1.75E+15,2206820,1024
84,1.75E+15,1.75E+15,2204741,1024
94,1.75E+15,1.75E+15,2196609,1024
71,1.75E+15,1.75E+15,2212312,1024
85,1.75E+15,1.75E+15,2209454,1024
95,1.75E+15,1.75E+15,2200870,1024
72,1.75E+15,1.75E+15,2216444,1024
86,1.75E+15,1.75E+15,2213505,1024
96,1.75E+15,1.75E+15,2204962,1024
73,1.75E+15,1.75E+15,2220546,1024
97,1.75E+15,1.75E+15,2207771,1024
74,1.75E+15,1.75E+15,2222470,1024
98,1.75E+15,1.75E+15,2210854,1024
87,1.75E+15,1.75E+15,2222907,1024
99,1.75E+15,1.75E+15,2213745,1024
75,1.75E+15,1.75E+15,2228367,1024
88,1.75E+15,1.75E+15,2225954,1024
76,1.75E+15,1.75E+15,2230643,1024
89,1.75E+15,1.75E+15,2223766,1024
90,1.75E+15,1.75E+15,2222467,1024
77,1.75E+15,1.75E+15,2233601,1024
91,1.75E+15,1.75E+15,2224425,1024
78,1.75E+15,1.75E+15,2235646,1024
92,1.75E+15,1.75E+15,2226183,1024
79,1.75E+15,1.75E+15,2238028,1024
93,1.75E+15,1.75E+15,2227811,1024
80,1.75E+15,1.75E+15,2240834,1024
94,1.75E+15,1.75E+15,2230180,1024
81,1.75E+15,1.75E+15,2242516,1024
95,1.75E+15,1.75E+15,2232386,1024
49,1.75E+15,1.75E+15,2353043,1024
40,1.75E+15,1.75E+15,2364312,1024
41,1.75E+15,1.75E+15,2365774,1024
50,1.75E+15,1.75E+15,2358412,1024
42,1.75E+15,1.75E+15,2368195,1024
51,1.75E+15,1.75E+15,2360797,1024
43,1.75E+15,1.75E+15,2370844,1024
52,1.75E+15,1.75E+15,2363638,1024
44,1.75E+15,1.75E+15,2373720,1024
53,1.75E+15,1.75E+15,2366632,1024
45,1.75E+15,1.75E+15,2376774,1024
54,1.75E+15,1.75E+15,2369318,1024
46,1.75E+15,1.75E+15,2379761,1024
